arxiv_id,topic,doc,rank,score,j1,j1_reason,j2,j2_reason
2202.04477v2,memory,us_US20160247927A1,1,11.4049,False,"후보 문헌은 터널 TFT의 구조 및 특성에 관한 것으로, 연구 아이디어에서 다루는 산화물 계면을 이용한 저항 스위칭 소자와 기술적 연관성이 낮습니다.",False,"후보 문헌은 밴드갭 이종접합 터널 TFT의 채널 및 off-current 억제 기술을 다루며, 연구 아이디어의 Al2O3-TiO2 전도성 산화물 계면 기반 저항변화(발란스 체인지, 산소 결손 저장소) 스위칭 소자와는 기술 문제와 수단이 다르다."
2202.04477v2,memory,kr_1020107007413,2,11.3168,False,"후보 문헌은 메모리 셀의 구조에 대한 일반적인 설명을 제공하며, 연구 아이디어처럼 특정 산화물 인터페이스를 결함 저장소로 활용하여 저항 스위칭 소자를 구현하는 기술적 접근 방식을 다루지 않습니다.",False,"후보 문헌은 플래시 메모리류의 터널 유전체/전하저장 게이트 구조에 관한 것으로, 산화물 계면 결함(산소 공핍)을 이용한 저항변화(valence-change) 메모리 소자와 기술적 문제 및 수단이 다르다."
2202.04477v2,memory,us_US20090213660A1,3,10.604,False,"후보 문헌은 3단자 NMOS 비휘발성 메모리 셀 구조에 대한 것이며, 연구 아이디어는 산화물 계면을 이용한 저항 변화 메모리 소자에 대한 것이므로, 기술적인 문제나 수단이 다르다.",False,"후보 문헌은 플로팅 게이트 기반 CMOS 비휘발성 메모리 셀 구조에 관한 것으로, 산화물 계면의 산소 결함을 이용한 저항변화 스위칭 메커니즘이나 재료 시스템과는 기술적 문제와 수단이 다르다."
2202.04477v2,memory,us_US20110121379A1,4,10.604,False,"후보 문헌은 플로팅 게이트 기반의 3단자 비휘발성 메모리 셀 구조에 관한 것으로, 연구 아이디어에서 제시하는 산화물 계면 기반의 저항 변화 메모리 소자와 기술적 접근 방식이 다르다.",False,"후보 문헌은 플로팅 게이트 기반 NVM 트랜지스터 구조를 다루며, 산화물 계면 결함 저항 스위칭 메모리와는 기술 문제나 수단이 겹치지 않는다."
2202.04477v2,memory,kr_KR1020060011478A,5,10.2801,False,"후보 문헌은 SONOS 구조의 비휘발성 메모리 소자에 대한 것으로, 연구 아이디어의 산화물 계면 저항 변화 메모리 소자와 기술적 접근 방식이 다르다.",False,"후보 문헌은 SONOS 구조의 전하 트래핑 비휘발성 메모리에 관한 것으로, 산소 공극 기반 valence-change 저항변화 소자와 전도성 산화물 계면 결함 저장소라는 연구 아이디어의 기술 문제 및 수단과 무관하다."
2202.04477v2,memory,us_US20060054950A1,6,10.1699,True,"Both address resistive switching memory using transition metal oxides as the switching layer, exploring materials and structures for non-volatile memory applications, though the specific materials and mechanisms differ.",True,둘 다 전이금속(또는 그와 유사한 산화물) 저장층을 이용한 저항변화(Resistive switching) 비휘발성 메모리 소자와 산소 결함/조성 제어를 다루는 동일 기술 문제를 다룬다.
2202.04477v2,memory,kr_KR1020060034467A,7,10.117,True,"두 문서 모두 금속 산화물 기반의 다층 박막을 다루고 있으며, 특히 알루미늄 산화물과 티타늄 산화물이 언급되어 있어, 연구 아이디어의 핵심 기술 수단과 관련성이 높습니다.",False,"후보 문헌은 트랜지스터 게이트 유전체 적층 구조에 관한 것으로, 저항변화 스위칭 메모리 소자와 산소공극 기반 valence-change 메커니즘이라는 연구 아이디어의 핵심 기술 문제나 수단과 무관하다."
2202.04477v2,memory,kr_KR1020020047228A,8,9.8196,False,"후보 문헌은 3D 어레이 구조의 전하 저장 장치에 관한 것으로, 연구 아이디어의 산화물 계면 기반 저항 스위칭 소자와 기술적 연관성이 낮습니다.",False,"후보 문헌은 3차원 전하 저장 메모리 어레이의 구조 및 제조 공정(화학 기계적 연마)을 다루며, 연구 아이디어의 산화막 계면 기반 valence-change 저항성 스위칭 메커니즘이나 산소 공공 저장소로서의 전도성 산화물 계면과는 기술적 문제와 수단이 전혀 다르다."
2202.04477v2,memory,kr_KR1020070086562A,9,9.3326,False,"후보 문헌은 트랜지스터 구조 및 제조에 관한 것으로, 연구 아이디어의 저항 스위칭 소자 및 산화물 인터페이스 결함 제어와 기술적 관련성이 낮습니다.",False,"후보 문헌은 게이트 스택 기반 스케일가능 로직/비휘발성 메모리 트랜지스터에 관한 것으로, 저항변화 소자나 산소 결함 저장소 역할을 하는 전도성 산화물 계면과는 기술 문제와 수단이 다르다."
2202.04477v2,memory,us_US20130075686A1,10,9.3022,True,"Both address resistive switching memory devices and explore materials/structures to achieve variable resistance, even though the specific materials and mechanisms differ.",False,"후보 문헌은 금속 이온 이동 기반 실리콘 저항변화 메모리를 다루며, 연구 아이디어의 산화물 계면 결함(산소 공공) 기반 valence-change 저항변화 소자와 기술적 수단 및 재료 시스템이 다르다."
1605.06014v1,memory,kr_KR1020060134563A,1,13.6467,True,"두 문서 모두 HfO2를 포함한 절연막을 사용하여 저항 메모리 소자를 제조하고, 저항 스위칭 특성을 구현하는 기술을 다루고 있기 때문이다.",True,"둘 다 HfO2 기반 저항 스위칭 메모리(ReRAM) 소자의 제작과 스위칭 특성(포밍, 동작전압 등)을 다루므로 같은 기술 분야 선행기술로 볼 수 있다."
1605.06014v1,memory,kr_1020110021034,2,12.9012,True,"두 기술 모두 금속 산화막을 이용한 저항 스위칭 메모리 소자(ReRAM)를 다루고 있으며, 금속 산화막의 조성 및 소자 구조를 통해 저항 스위칭 특성을 구현하는 기술 문제를 공유하기 때문이다.",True,둘 다 금속산화막을 이용한 저항 스위칭 비휘발성 메모리 소자 구조를 다루는 동일 기술 분야의 선행기술로 볼 수 있다.
1605.06014v1,memory,kr_1020160093314,3,12.4192,False,"후보 문헌은 전자 섬유 증착 장치의 구조에 대한 것이고, 연구 아이디어는 HfO2 박막의 저항 변화 특성을 이용한 ReRAM 소자 연구이므로 기술적인 내용이 다르다.",False,"후보 문헌은 섬유 기판 증착 장치의 기계적 구동 구조에 관한 것으로, HfO2 기반 ReRAM의 저항 스위칭 현상이나 재료적 문제를 다루지 않는다."
1605.06014v1,memory,kr_1020080011204,4,12.2893,True,"두 기술 모두 HfO2 또는 금속 질화물 박막을 이용한 저항 변화 메모리(ReRAM) 소자 및 그 성능에 대한 내용을 다루고 있어, 같은 기술 문제를 다루고 있다고 판단됨.",True,두 문헌 모두 금속 산화/질화물 박막을 저항변화층으로 사용하는 ReRAM 소자 구조와 저항 스위칭 특성을 다루고 있어 선행기술 검토 대상으로 볼 수 있다.
1605.06014v1,memory,kr_1020090126150,5,11.5961,False,"연구 아이디어는 HfO2 박막의 저항 스위칭 현상에 대한 것이고, 후보 문헌은 전하 트랩형 메모리의 셀 구조에 대한 것이므로, 기술 수단과 해결하는 문제가 다르다.",False,"후보 문헌은 전하 트랩형 메모리 셀 구조에 관한 것으로, HfO2 기반 저항 변화 메모리(ReRAM)의 저항 스위칭 현상이라는 연구 아이디어의 기술 문제나 수단과 직접적인 연관성이 없다."
1605.06014v1,memory,kr_KR100630437B1,6,11.5784,True,"두 기술 모두 저항 변화를 이용한 비휘발성 메모리 장치에 관한 것으로, 가변 저항체를 사용하여 저항을 변화시키는 기술 수단을 다루고 있기 때문이다.",False,"후보 문헌은 폴리이미드 기반 유기물 저항 메모리에 관한 것으로, HfO2 산화물 기반 ReRAM의 저항 스위칭 메커니즘이나 재료 시스템과 직접적인 관련성이 없다."
1605.06014v1,memory,kr_KR1020060011478A,7,11.5483,False,"후보 문헌은 SONOS 구조의 비휘발성 메모리 소자에 대한 내용으로, 연구 아이디어의 ReRAM 소자와 다른 기술적 접근 방식을 다루고 있다.",False,"후보 문헌은 전하 트래핑 기반 SONOS 구조의 플래시 메모리에 관한 것으로, 연구 아이디어의 HfO2 기반 저항변화(ReRAM) 스위칭 메커니즘 및 소자 구조와 기술적 문제·수단이 다르다."
1605.06014v1,memory,kr_KR1020070062435A,8,11.3588,True,"두 문서 모두 저항 스위칭 메모리(ReRAM/RRAM) 소자 및 그 성능에 대해 다루고 있으며, 특히 HfO2 박막을 이용한 ReRAM과 단극/양극 스위칭 특성을 연구한다는 공통점을 가짐.",False,"후보 문헌은 HfO2 재료나 MOCVD 증착, 저항변화 스위칭 메커니즘이 아닌 단극 RRAM의 수직 스택 어레이 구조 및 다이오드 배치에 관한 것으로, 연구 아이디어의 재료/공정 및 스위칭 특성 분석과 기술적 초점이 다르다."
1605.06014v1,memory,kr_KR1020070086562A,9,10.956,False,"후보 문헌은 트랜지스터 구조와 제조에 관한 것이며, 저항 스위칭 현상이나 HfO2 박막을 이용한 ReRAM 소자에 대한 내용은 포함하고 있지 않아 연구 아이디어와 기술적 관련성이 낮다.",False,"후보 문헌은 나노도트 기반 비휘발성 메모리 트랜지스터 구조에 관한 것으로, HfO2 필름의 저항 스위칭 현상 및 ReRAM 소자와는 기술적 문제와 수단이 다르다."
1605.06014v1,memory,kr_KR1020010098415A,10,10.8853,True,"두 문서 모두 HfO2 박막의 증착에 사용되는 전구체 및 증착 방법(MOCVD, CVD, ALD)을 다루고 있어, 동일한 기술 문제를 해결하기 위한 기술 수단을 공유한다.",False,"이 문헌은 CVD/ALD용 전구체 소스 혼합물 조성에 관한 일반 특허로, HfO2 기반 ReRAM의 저항변화 스위칭 특성이나 소자 성능을 다루지 않아 연구 아이디어와 기술적 문제나 수단이 겹치지 않는다."
1701.07087v2,implant,kr_KR1020020047228A,1,11.5594,False,"후보 문헌은 3D 어레이 메모리 디바이스의 구조 및 제조 방법에 관한 것으로, 연구 아이디어에서 다루는 이온 임플란테이션으로 인한 결함 연구와는 기술적 내용이 상이하다.",False,"후보 문헌은 3차원 전하 저장 메모리 어레이 구조와 제조 공정(CMP 평탄화)에 관한 것으로, 이온 주입에 의한 결함 형성 및 결함 분광법 연구와는 기술 문제나 수단이 겹치지 않는다."
1701.07087v2,implant,kr_1020107007413,2,11.3963,False,"후보 문헌은 메모리 셀 구조에 대한 것이며, 연구 아이디어는 이온 임플란테이션으로 인한 결함 연구 방법론에 대한 것이므로 기술적 초점이 다르다.",False,"후보 문헌은 메모리 셀의 박막 게이트 구조 자체를 다루며, 연구 아이디어의 핵심인 이온 주입에 의한 결함 형성 및 결함 분광 분석 기법과는 기술적 문제나 수단이 겹치지 않는다."
1701.07087v2,implant,kr_1020140047673,3,10.7539,False,"연구 아이디어는 CMOS 기술에서 이온 임플란테이션으로 인한 결함 연구 방법론을 다루고, 후보 문헌은 그래핀 제조 방법에 관한 것으로, 기술 문제 및 수단이 상이함.",False,"후보 문헌은 그래핀 제조 및 굽힘 트랜지스터 제조방법에 관한 것으로, 이온 임플란테이션에 의한 결함 형성 및 결함 분광학적 분석이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
1701.07087v2,implant,kr_KR100630437B1,4,10.6674,False,"후보 문헌은 유기물 저항 메모리 장치에 관한 것으로, 연구 아이디어에서 다루는 이온 임플란테이션으로 인한 결함 및 결함 분석 방법에 대한 기술과는 관련이 없습니다.",False,"후보 문헌은 폴리이미드 기반 유기 저항 메모리 소자 및 그 제조에 관한 것으로, 이온 주입에 의한 결함 형성 및 결함 분광법을 다루는 연구 아이디어와 기술 문제나 기술 수단이 겹치지 않는다."
1701.07087v2,implant,kr_KR1020150119815A,5,9.7867,False,"연구 아이디어는 이온 임플란테이션으로 인한 결함 연구에 관한 것이고, 후보 문헌은 플라즈마 에칭을 이용한 나노구조물 제조 방법에 관한 것으로, 기술 수단과 다루는 문제가 다르다.",False,후보 문헌은 CMOS 이온주입 결함 및 결함 분광법과 무관하게 합금 기재의 플라즈마 에칭을 통한 중금속 나노구조물 형성 기술을 다룬다.
1701.07087v2,implant,kr_KR1020090008003A,6,9.5499,True,"두 문서 모두 CMOS 소자 제조 과정에서 이온 주입(불순물 주입)을 다루고 있으며, 이온 주입으로 인한 결함 및 그 특성 연구가 중요한 기술적 문제로 연결됨.",False,"후보 문헌은 스트레인드 채널 CMOS 제조공정(SiGe 에피, 응력막)에 관한 것으로 이온주입에 의한 결함 형성 및 결함 분광법 연구라는 아이디어의 핵심 기술 문제나 수단과 무관하다."
1701.07087v2,implant,us_US20110121379A1,7,9.5499,False,"연구 아이디어는 이온 임플란테이션으로 인한 결함 연구 방법론에 대한 것이고, 후보 문헌은 비휘발성 메모리 셀 구조 및 이온 임플란테이션을 이용한 소자 성능 향상에 관한 것으로, 다루는 기술 문제가 다르다.",False,"후보 문헌은 CMOS 비휘발성 메모리 셀의 구조 및 프로그램/소거 속도 개선을 다루며, 이온 주입에 의한 결함 형성이나 결함 분광학적 특성화라는 연구 아이디어의 핵심 기술 문제와는 무관하다."
1701.07087v2,implant,kr_1020230142437,8,9.4794,False,"후보 문헌은 산화 갈륨-탄화 규소 포토디텍터 제조 방법에 대한 내용으로, 연구 아이디어에서 다루는 이온 임플란테이션으로 인한 결함 연구와 기술적 연관성이 낮습니다.",False,"후보 문헌은 산화갈륨-탄화규소 포토디텍터의 제조 공정(스퍼터링, 전극 증착, 열처리)을 다루며 이온빔 주입에 의한 결함 및 결함 분광법 연구와는 기술 문제나 수단이 겹치지 않는다."
1701.07087v2,implant,kr_1020220078082,9,9.3624,False,"후보 문헌은 패시베이션 화합물 및 박막 형성에 관한 것으로, 연구 아이디어에서 다루는 이온 임플란테이션으로 인한 결함 연구와는 기술적 내용 및 문제 해결 방식이 다르다.",False,후보 문헌은 이온빔 유도 결함이나 CMOS 결함 분광학과 무관한 표면 패시베이션 화합물 및 박막 형성 방법에 관한 것으로 연구 아이디어와 기술적 문제나 수단이 겹치지 않는다.
1701.07087v2,implant,kr_KR1020110013356A,10,9.1277,False,"후보 문헌은 종이 기반의 전계 효과 트랜지스터 및 메모리 장치 제조에 관한 것으로, 연구 아이디어인 이온 임플란테이션으로 인한 CMOS 결함 연구와는 기술적 문제 및 수단이 다르다.",False,"후보 문헌은 종이 기반 유전체를 이용한 비휘발성 메모리 전계효과 트랜지스터 제조 공정에 관한 것으로, 이온빔에 의한 결함 형성 및 결함 분광법을 다루는 연구 아이디어와 기술 문제 및 기술 수단이 전혀 겹치지 않는다."
1103.5322v1,implant,kr_1020117011375,1,4.6804,False,"연구 아이디어는 Gd 이온 주입에 의한 GaN, Si, sapphire의 자성 변화 메커니즘을 다루고, 후보 문헌은 실리콘 기반 나노 크로스바 메모리 구조를 설명하므로 기술적인 내용이 다르다.",False,"후보 문헌은 나노와이어 크로스바 저항 메모리 소자에 관한 것으로, Gd 이온 주입에 의한 반도체/절연체의 거대 자기모멘트 및 결함 기반 자성 메커니즘이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
1103.5322v1,implant,kr_1020120111603,2,4.6804,False,"후보 문헌은 ReRAM 소자 제조 방법에 관한 것으로, 연구 아이디어의 Gd 이온 주입을 통한 GaN 등의 자성 연구와 기술적 내용 및 해결하려는 문제가 다르다.",False,"후보 문헌은 ReRAM 저항 스위칭 메모리 소자의 전도성 필라멘트 제어 제조 방법에 관한 것으로, Gd 이온 임플란트를 통한 반도체/절연체의 거대 자기모멘트 및 결함 기반 자성 메커니즘을 다루는 연구 아이디어와 기술 문제나 수단이 겹치지 않는다."
1103.5322v1,implant,kr_1020220078082,3,4.6804,False,"연구 아이디어는 Gd 이온 주입에 의한 GaN, Si, sapphire 기판의 자성 변화를 다루고, 후보 문헌은 반도체 기판의 패시베이션 화합물에 관한 것으로, 기술적인 문제나 수단이 상이함.",False,"후보 문헌은 반도체 표면 패시베이션 화합물 및 박막 형성 방법에 관한 것으로, Gd 이온 주입에 의한 결함 기반 거대 자기모멘트 현상을 다루는 연구 아이디어와 기술 문제 및 수단이 전혀 무관하다."
1103.5322v1,implant,kr_1020240025544,4,4.6804,False,"후보 문헌은 박막 형성 물질의 결합 에너지에 대한 내용으로, 연구 아이디어의 Gd 이온 주입을 통한 GaN, Si, sapphire에서의 거대 자기 모멘트 및 그 메커니즘과는 기술적 내용이 상이함.",False,"후보 문헌은 박막 형성용 화학물질의 결합해리에너지 계산에 관한 것으로, Gd 이온주입 및 반도체/절연체의 유도 자성 메커니즘을 다루는 연구 아이디어와 기술 문제 및 기술 수단이 전혀 겹치지 않는다."
1103.5322v1,implant,kr_KR100630437B1,5,4.6804,False,"연구 아이디어는 Gd 이온 주입에 의한 GaN 등의 자성 변화를 다루고, 후보 문헌은 폴리이미드막 기반의 비휘발성 저항 메모리 장치를 다루므로 기술 분야와 해결하려는 문제가 다르다.",False,"후보 문헌은 폴리이미드 기반 유기물 저항 메모리 소자에 관한 것으로, Gd 이온 주입에 의한 자성 유도 메커니즘을 다루는 연구 아이디어와 기술 문제나 기술 수단이 전혀 겹치지 않는다."
1103.5322v1,implant,kr_KR100786707B1,6,4.6804,False,"연구 아이디어는 Gd 이온 주입에 의한 GaN 등의 자성 변화 메커니즘을 다루고, 후보 문헌은 불휘발성 메모리 장치의 구조 및 제조 방법에 관한 것으로, 기술적인 문제와 수단이 서로 다르다.",False,"후보 문헌은 비휘발성 메모리 소자의 전하 트랩막 구조에 관한 것으로, Gd 이온 주입에 의한 반도체/절연체의 거대 자기모멘트 및 결함 기반 자성 메커니즘이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
1103.5322v1,implant,kr_KR1020010098415A,7,4.6804,False,"후보 문헌은 필름 증착을 위한 전구체 혼합물에 관한 것으로, 연구 아이디어인 Gd 이온 주입된 GaN의 자기적 특성에 대한 연구와 기술적인 연관성이 없다.",False,"후보 문헌은 CVD/ALD용 전구체 소스 혼합물 제조에 관한 것으로, Gd 이온 임플란테이션에 의한 자성 유도 메커니즘 연구와는 기술 문제나 수단이 무관하다."
1103.5322v1,implant,kr_KR1020040007480A,8,4.6804,False,"후보 문헌은 유기 반사 방지막 식각 방법에 관한 것으로, 연구 아이디어인 Gd 이온 주입된 GaN 등의 자성 특성에 대한 연구와 기술적인 내용이 다르다.",False,"후보 문헌은 유기 반사 방지막의 플라즈마 식각 공정에 관한 것으로, Gd 이온주입에 의한 반도체/절연체의 유도 자성 메커니즘을 다루는 연구 아이디어와 기술 문제 및 기술 수단이 전혀 다르다."
1103.5322v1,implant,kr_KR1020040069492A,9,4.6804,False,"연구 아이디어는 Gd 이온 주입된 GaN 등의 자성 특성 변화를 다루고, 후보 문헌은 나노 구조 기반 커패시터 소자 및 제조 방법에 대한 내용으로, 기술적인 문제 및 수단이 상이함.",False,"연구 아이디어는 Gd 이온주입 반도체/절연체의 자기적 특성(결함 기반 거대 모멘트)에 관한 것이고, 후보 문헌은 나노구조물 기반 DRAM 커패시터 제조 기술로 기술 문제와 수단이 전혀 다르다."
1103.5322v1,implant,kr_KR1020070086562A,10,4.6804,False,"후보 문헌은 트랜지스터 구조 및 제조에 관한 것으로, 연구 아이디어인 Gd 이온 주입된 GaN 등의 자성 특성 연구와 기술적인 연관성이 없습니다.",False,"후보 문헌은 스케일가능한 로직/비휘발성 메모리 트랜지스터 구조에 관한 것으로, Gd 이온 주입에 의한 반도체·절연체의 자성 유도 메커니즘을 다루는 연구 아이디어와 기술 문제나 수단이 겹치지 않는다."
1002.4934v1,implant,kr_KR1020170046093A,1,14.4789,False,"후보 문헌은 게이트 구조와 도핑된 스페이서에 관한 것이며, 연구 아이디어는 이온 주입된 실리콘 전계 효과 트랜지스터의 결함을 DLTS로 분석하고 어닐링 전략을 연구하는 내용으로, 기술적인 초점이 다르다.",False,"후보 문헌은 게이트 스택 및 스페이서 도핑 구조에 관한 반도체 소자 형성 방법을 다루며, 연구 아이디어의 이온주입 결함 및 DLTS 분석, 스핀 종속 수송 소자 개발과는 기술적 문제나 수단이 다르다."
1002.4934v1,implant,kr_1020230142437,2,13.2795,False,"후보 문헌은 산화 갈륨-탄화 규소 포토디텍터 제조 방법에 관한 것으로, 연구 아이디어의 이온 주입된 실리콘 전계 효과 트랜지스터 및 DLTS 분석과는 기술적인 내용과 목표가 다르다.",False,"후보 문헌은 산화갈륨-탄화규소 포토디텍터 제조에 관한 것으로, 이온주입 실리콘 소자의 DLTS 결함 분석 및 스핀 의존 수송용 트랜지스터 개발이라는 연구 아이디어의 기술 문제나 수단과 관련이 없다."
1002.4934v1,implant,kr_1020100078538,3,12.8901,True,두 기술 모두 이온 주입(ion implantation)과 어닐링(annealing)을 활용하여 반도체 소자의 특성을 개선하는 방법을 다루고 있기 때문이다.,False,"후보 문헌은 터널 절연층 및 비휘발성 메모리 소자 제조를 위한 이온주입/어닐링 공정에 관한 것으로, 스핀 의존 전송 실험용 FET 개발을 위한 DLTS 결함 분석이라는 연구 아이디어의 기술 문제 및 수단과 직접적인 관련성이 낮다."
1002.4934v1,implant,us_US20040048157A1,4,10.9481,False,"연구 아이디어는 이온 주입된 실리콘 전계 효과 트랜지스터의 결함 분석 및 특성 개선에 관한 반면, 후보 문헌은 리튬 바나듐 산화막 박막 배터리의 제조 및 사용에 관한 것으로, 기술적인 문제와 수단이 완전히 다르다.",False,"후보 문헌은 리튬 바나듐 산화물 박막 배터리에 관한 것으로, 이온 주입 실리콘 소자의 DLTS 결함 분석 및 어닐링 공정과 기술적 문제나 수단이 전혀 겹치지 않는다."
1002.4934v1,implant,kr_1020090005381,5,10.9452,False,"후보 문헌은 메모리 소자 제조 방법에 관한 것으로, 연구 아이디어의 스핀 수송을 위한 이온 주입 실리콘 전계 효과 트랜지스터 및 DLTS 분석과는 기술적인 내용이 다르다.",False,"후보 문헌은 나노결정 실리사이드 메모리 소자 제조 공정을 다루며, DLTS 기반 이온주입 결함 분석이나 스핀 의존 수송용 실리콘 FET 개발과는 기술 문제나 수단이 겹치지 않는다."
1002.4934v1,implant,us_US20130168666A1,6,10.4247,False,"후보 문헌은 일반적인 반도체 소자 구조 및 제조 방법에 대한 것이며, 연구 아이디어처럼 이온 주입된 실리콘 전계 효과 트랜지스터의 스핀 의존 수송 특성을 위한 심층 수준 일시적 분광법(DLTS) 연구를 다루지 않습니다.",False,"후보 문헌은 일반적인 반도체 소자 구조와 제조 방법에 관한 것으로, 이온 임플란트 결함, DLTS 분석, 스핀 의존 전송 등 연구 아이디어의 핵심 기술 문제나 수단을 다루지 않는다."
1002.4934v1,implant,kr_KR1020200133594A,7,10.3502,False,"연구 아이디어는 이온 주입된 실리콘 전계 효과 트랜지스터의 결함을 분석하고 개선하는 DLTS 연구에 관한 것이고, 후보 문헌은 산화갈륨 쇼트키 다이오드의 구조 및 제조 방법에 관한 것이므로, 기술적인 문제나 수단이 겹치지 않습니다.",False,"후보 문헌은 산화갈륨 기반 쇼트키 다이오드 제조에 관한 것으로, DLTS를 이용한 이온주입 실리콘 FET의 결함 분석 및 스핀 의존 수송 소자 개발이라는 연구 아이디어와 기술적 문제나 수단이 겹치지 않는다."
1002.4934v1,implant,us_US20070072439A1,8,9.855,False,"연구 아이디어는 이온 주입된 실리콘 전계 효과 트랜지스터의 스핀 수송 특성을 위한 심층 레벨 일시적 분광법 연구에 관한 것이고, 후보 문헌은 산화물 반도체 박막 트랜지스터 제조에 관한 것으로, 기술 문제와 수단이 다르다.",False,"후보 문헌은 산화물 반도체 박막트랜지스터 제조 방법에 관한 것으로, 이온 주입 실리콘의 DLTS 결함 분석 및 스핀 의존 수송 소자 개발이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
1002.4934v1,implant,kr_1020090089522,9,9.8545,False,"후보 문헌은 불휘발성 메모리 소자 제조 방법에 관한 것으로, 연구 아이디어의 스핀 수송을 위한 이온 주입 실리콘 전계 효과 트랜지스터 및 DLTS 분석과는 기술적 내용이 다르다.",False,"후보 문헌은 비휘발성 메모리 소자의 트렌치 소자분리 및 캡핑막 제조 공정을 다루며, DLTS를 이용한 이온주입 결함 분석이나 스핀 의존 수송 소자 개발이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
1002.4934v1,implant,us_US20180076326A1,10,9.7118,False,"연구 아이디어는 이온 주입된 실리콘 트랜지스터의 결함 분석 및 개선에 관한 것이고, 후보 문헌은 FinFET 소자의 소스/드레인 구조에 관한 것이므로 기술적인 문제와 수단이 다르다.",False,"후보 문헌은 FinFET 구조의 소스/드레인 저항 감소를 위한 에피택셜 성장 기술을 다루며, 이온주입 결함 및 DLTS 분석을 통한 스핀 의존 수송 소자 개발과는 기술 문제나 수단이 겹치지 않는다."
0809.1113v1,implant,kr_KR1020170046093A,1,13.1184,False,"후보 문헌은 게이트 구조 및 도핑된 스페이서에 관한 것으로, 연구 아이디어에서 다루는 불균형 전이 금속 원자의 확산 문제와는 기술적 내용이 다르다.",False,"후보 문헌은 게이트 구조물 및 도핑된 스페이서 형성 방법에 관한 소자 구조 특허로, 격자간 불순물의 비정상 확산 방정식 해석적 해법이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
0809.1113v1,implant,kr_KR1020200133594A,2,11.8133,False,"연구 아이디어는 반도체 내 불순물 확산 현상 모델링에 관한 것이고, 후보 문헌은 쇼트키 다이오드 구조 및 제조 방법에 관한 것이므로, 다루는 기술 문제나 수단이 다르다.",False,"후보 문헌은 산화갈륨 쇼트키 다이오드 소자 구조에 관한 것으로, 이온주입 불순물의 비정상 확산방정식의 그린함수 해석해 연구와 기술 문제나 수단이 겹치지 않는다."
0809.1113v1,implant,kr_1020230142437,3,10.2439,False,"후보 문헌은 포토디텍터 제조 방법에 관한 것으로, 연구 아이디어에서 다루는 불균형 전이 금속 불순물의 확산 문제와 기술적 수단이 다르다.",False,"후보 문헌은 산화갈륨-탄화규소 포토디텍터 제조 공정을 다루며, 연구 아이디어의 격자간 불순물 확산 방정식의 그린함수 해법이나 이온주입 후 붕소 재분포 문제와 기술적 문제나 수단이 겹치지 않는다."
0809.1113v1,implant,us_US20040048157A1,4,9.5877,False,"연구 아이디어는 반도체 내 불순물 확산 모델링에 관한 것이고, 후보 문헌은 리튬-바나듐 산화막 박막 배터리에 관한 것으로, 다루는 기술 분야와 문제가 완전히 다르다.",False,"후보 문헌은 리튬 바나듐 산화물 박막 배터리에 관한 것으로, 반도체 불순물 확산 및 이온주입 프로파일 모델링이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
0809.1113v1,implant,us_US20130221527A1,5,9.5447,False,"연구 아이디어는 반도체 내 불순물 확산 모델링에 관한 것이고, 후보 문헌은 금속 배선 구조의 전기 이동 저항에 관한 것으로, 다루는 기술 문제와 수단이 다르다.",False,"후보 문헌은 금속 캡 인터커넥트 구조 및 전자이동 저항성에 관한 것으로, 이온주입 불순물의 비정상 확산 및 그린함수 해석과 무관하다."
0809.1113v1,implant,kr_KR100630437B1,6,9.5339,False,"연구 아이디어는 반도체 내 불순물 확산 모델링에 관한 것이고, 후보 문헌은 유기물 저항 메모리 장치에 관한 것으로, 다루는 기술 문제와 수단이 다르다.",False,"후보 문헌은 유기물 저항 메모리 소자 구조에 관한 것으로, 이온 주입 불순물의 비정상 확산 및 그린함수 해석에 관한 연구 아이디어와 기술 문제나 수단이 겹치지 않는다."
0809.1113v1,implant,kr_1020090089522,7,8.7614,False,"후보 문헌은 불휘발성 메모리 소자 제조 방법에 관한 것으로, 연구 아이디어에서 다루는 비정상 확산 방정식 및 불순물 원자 이동과는 기술적 내용이 상이하다.",False,"후보 문헌은 비휘발성 메모리 소자의 제조 공정(캡핑막, 소자분리막 형성)에 관한 것으로, 격자간 불순물 확산의 그린함수 해석적 모델링이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
0809.1113v1,implant,kr_1020100078538,8,8.7614,True,"두 기술 모두 이온 주입 후 어닐링 과정을 포함하며, 불균형 불순물의 확산 및 재분배를 다루고 있어 관련성이 있다.",False,"후보 문헌은 터널 절연층 및 비휘발성 메모리 소자의 제조 공정에 관한 것으로, 연구 아이디어의 핵심인 비정상 확산 방정식의 그린 함수 해법이나 이온 주입 불순물의 장거리 이동 모델링과는 기술적 문제나 수단이 겹치지 않는다."
